"No.","Time","Source","Destination","Protocol","Length","Info"
"3460","697.228886184","192.168.56.112","192.168.56.113","TCP","66","41278  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447699982 TSecr=2104068026"
"3461","698.229041894","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 45905; Unit:   1, Func:   3: Read Holding Registers"
"3462","698.229402273","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 45905; Unit:   1, Func:   3: Read Holding Registers"
"3463","698.229780246","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10453 Ack=11475 Win=64256 Len=0 TSval=445871410 TSecr=2156425917"
"3464","698.229964318","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 13516; Unit:   1, Func:   6: Write Single Register"
"3465","698.230165282","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 13516; Unit:   1, Func:   6: Write Single Register"
"3466","698.230614577","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 47772; Unit:   1, Func:   6: Write Single Register"
"3467","698.230773641","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 47772; Unit:   1, Func:   6: Write Single Register"
"3468","698.231224343","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:   153; Unit:   1, Func:   6: Write Single Register"
"3469","698.231388006","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:   153; Unit:   1, Func:   6: Write Single Register"
"3470","698.231821064","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 31395; Unit:   1, Func:   6: Write Single Register"
"3471","698.231981661","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 31395; Unit:   1, Func:   6: Write Single Register"
"3472","698.232435399","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  4541; Unit:   1, Func:   6: Write Single Register"
"3473","698.232566380","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  4541; Unit:   1, Func:   6: Write Single Register"
"3474","698.276842265","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10513 Ack=11535 Win=64256 Len=0 TSval=445871457 TSecr=2156425920"
"3475","702.244167077","192.168.56.112","192.168.56.113","TCP","66","41278  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447704995 TSecr=2104068026"
"3476","702.244440630","192.168.56.113","192.168.56.112","TCP","66","502  >  41278 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104073042 TSecr=2447704995"
"3477","702.244810808","192.168.56.112","192.168.56.113","TCP","66","41278  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447704995 TSecr=2104073042"
"3478","702.252302711","192.168.56.112","192.168.56.113","TCP","74","41280  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447705003 TSecr=0 WS=128"
"3479","702.252320956","192.168.56.113","192.168.56.112","TCP","74","502  >  41280 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104073050 TSecr=2447705003 WS=128"
"3480","702.252686735","192.168.56.112","192.168.56.113","TCP","66","41280  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447705003 TSecr=2104073050"
"3481","702.258841016","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans: 64255; Unit: 255, Func:   1: Read Coils"
"3482","702.258855243","192.168.56.113","192.168.56.112","TCP","66","502  >  41280 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104073056 TSecr=2447705009"
"3483","702.259370508","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans: 64255; Unit: 255, Func:   1: Read Coils. Exception returned "
"3484","702.259831730","192.168.56.112","192.168.56.113","TCP","66","41280  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447705010 TSecr=2104073057"
"3485","702.497869693","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3486","703.499292687","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3487","704.236471390","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 39990; Unit:   1, Func:   3: Read Holding Registers"
"3488","704.236805129","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 39990; Unit:   1, Func:   3: Read Holding Registers"
"3489","704.237242966","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10525 Ack=11554 Win=64256 Len=0 TSval=445877415 TSecr=2156431924"
"3490","704.237413622","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  5724; Unit:   1, Func:   6: Write Single Register"
"3491","704.237580331","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  5724; Unit:   1, Func:   6: Write Single Register"
"3492","704.238067778","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  9419; Unit:   1, Func:   6: Write Single Register"
"3493","704.238235539","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  9419; Unit:   1, Func:   6: Write Single Register"
"3494","704.238720281","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 44833; Unit:   1, Func:   6: Write Single Register"
"3495","704.238861311","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 44833; Unit:   1, Func:   6: Write Single Register"
"3496","704.239330453","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 56828; Unit:   1, Func:   6: Write Single Register"
"3497","704.239466273","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 56828; Unit:   1, Func:   6: Write Single Register"
"3498","704.239987490","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1275; Unit:   1, Func:   6: Write Single Register"
"3499","704.240132497","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  1275; Unit:   1, Func:   6: Write Single Register"
"3500","704.283761355","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10585 Ack=11614 Win=64256 Len=0 TSval=445877461 TSecr=2156431928"
"3501","704.499431487","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3502","704.639551088","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3503","705.500641227","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3504","705.640267526","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3505","706.641144296","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3506","707.275228140","192.168.56.112","192.168.56.113","TCP","66","41280  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447710023 TSecr=2104073057"
"3507","707.275490772","192.168.56.113","192.168.56.112","TCP","66","502  >  41280 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104078073 TSecr=2447710023"
"3508","707.275887611","192.168.56.112","192.168.56.113","TCP","66","41280  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447710024 TSecr=2104078073"
"3509","707.284044692","192.168.56.112","192.168.56.113","TCP","74","55140  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447710032 TSecr=0 WS=128"
"3510","707.284077946","192.168.56.113","192.168.56.112","TCP","74","502  >  55140 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104078082 TSecr=2447710032 WS=128"
"3511","707.284442173","192.168.56.112","192.168.56.113","TCP","66","55140  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447710032 TSecr=2104078082"
"3512","707.292764018","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans: 64511; Unit: 255, Func:   1: Read Coils"
"3513","707.292792312","192.168.56.113","192.168.56.112","TCP","66","502  >  55140 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104078090 TSecr=2447710041"
"3514","707.293345199","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans: 64511; Unit: 255, Func:   1: Read Coils. Exception returned "
"3515","707.293775071","192.168.56.112","192.168.56.113","TCP","66","55140  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447710042 TSecr=2104078091"
"3516","707.641650369","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3517","708.243781187","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 21922; Unit:   1, Func:   3: Read Holding Registers"
"3518","708.244118081","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 21922; Unit:   1, Func:   3: Read Holding Registers"
"3519","708.244437602","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10597 Ack=11633 Win=64256 Len=0 TSval=445881420 TSecr=2156435932"
"3520","708.244780478","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 18640; Unit:   1, Func:   6: Write Single Register"
"3521","708.244926878","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 18640; Unit:   1, Func:   6: Write Single Register"
"3522","708.245349446","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 26360; Unit:   1, Func:   6: Write Single Register"
"3523","708.245486749","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 26360; Unit:   1, Func:   6: Write Single Register"
"3524","708.246003156","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 11045; Unit:   1, Func:   6: Write Single Register"
"3525","708.246144547","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 11045; Unit:   1, Func:   6: Write Single Register"
"3526","708.246581152","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 25351; Unit:   1, Func:   6: Write Single Register"
"3527","708.246714276","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 25351; Unit:   1, Func:   6: Write Single Register"
"3528","708.247330199","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  9380; Unit:   1, Func:   6: Write Single Register"
"3529","708.247479404","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  9380; Unit:   1, Func:   6: Write Single Register"
"3530","708.289866904","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10657 Ack=11693 Win=64256 Len=0 TSval=445881465 TSecr=2156435935"
"3531","712.252974480","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 43019; Unit:   1, Func:   3: Read Holding Registers"
"3532","712.253332124","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 43019; Unit:   1, Func:   3: Read Holding Registers"
"3533","712.253764461","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10669 Ack=11712 Win=64256 Len=0 TSval=445885427 TSecr=2156439941"
"3534","712.253933414","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 17497; Unit:   1, Func:   6: Write Single Register"
"3535","712.254060387","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 17497; Unit:   1, Func:   6: Write Single Register"
"3536","712.254465923","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 20085; Unit:   1, Func:   6: Write Single Register"
"3537","712.254579199","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 20085; Unit:   1, Func:   6: Write Single Register"
"3538","712.254975447","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 21694; Unit:   1, Func:   6: Write Single Register"
"3539","712.255087251","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 21694; Unit:   1, Func:   6: Write Single Register"
"3540","712.255478479","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 49036; Unit:   1, Func:   6: Write Single Register"
"3541","712.255590143","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 49036; Unit:   1, Func:   6: Write Single Register"
"3542","712.255966192","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  6118; Unit:   1, Func:   6: Write Single Register"
"3543","712.256077094","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  6118; Unit:   1, Func:   6: Write Single Register"
"3544","712.299749325","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10729 Ack=11772 Win=64256 Len=0 TSval=445885473 TSecr=2156439944"
"3545","712.309322849","192.168.56.112","192.168.56.113","TCP","66","55140  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447715055 TSecr=2104078091"
"3546","712.309539233","192.168.56.113","192.168.56.112","TCP","66","502  >  55140 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104083107 TSecr=2447715055"
"3547","712.309904642","192.168.56.112","192.168.56.113","TCP","66","55140  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447715055 TSecr=2104083107"
"3548","712.317370470","192.168.56.112","192.168.56.113","TCP","74","46532  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447715063 TSecr=0 WS=128"
"3549","712.317404635","192.168.56.113","192.168.56.112","TCP","74","502  >  46532 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104083115 TSecr=2447715063 WS=128"
"3550","712.317671285","192.168.56.112","192.168.56.113","TCP","66","46532  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447715063 TSecr=2104083115"
"3551","712.323904897","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans: 64767; Unit: 255, Func:   1: Read Coils"
"3552","712.323917100","192.168.56.113","192.168.56.112","TCP","66","502  >  46532 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104083121 TSecr=2447715069"
"3553","712.324491429","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans: 64767; Unit: 255, Func:   1: Read Coils. Exception returned "
"3554","712.325002346","192.168.56.112","192.168.56.113","TCP","66","46532  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447715071 TSecr=2104083122"
"3555","713.260707692","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 16479; Unit:   1, Func:   3: Read Holding Registers"
"3556","713.261081407","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 16479; Unit:   1, Func:   3: Read Holding Registers"
"3557","713.261574871","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10741 Ack=11791 Win=64256 Len=0 TSval=445886435 TSecr=2156440949"
"3558","713.261574961","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 54149; Unit:   1, Func:   6: Write Single Register"
"3559","713.261892098","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 54149; Unit:   1, Func:   6: Write Single Register"
"3560","713.262290409","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1976; Unit:   1, Func:   6: Write Single Register"
"3561","713.262420769","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  1976; Unit:   1, Func:   6: Write Single Register"
"3562","713.262807288","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 59679; Unit:   1, Func:   6: Write Single Register"
"3563","713.262926866","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 59679; Unit:   1, Func:   6: Write Single Register"
"3564","713.263317704","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 60213; Unit:   1, Func:   6: Write Single Register"
"3565","713.263435930","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 60213; Unit:   1, Func:   6: Write Single Register"
"3566","713.263817219","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 54275; Unit:   1, Func:   6: Write Single Register"
"3567","713.263933301","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 54275; Unit:   1, Func:   6: Write Single Register"
"3568","713.308308607","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10801 Ack=11851 Win=64256 Len=0 TSval=445886481 TSecr=2156440951"
"3569","716.266209598","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  2096; Unit:   1, Func:   3: Read Holding Registers"
"3570","716.266569186","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans:  2096; Unit:   1, Func:   3: Read Holding Registers"
"3571","716.266958681","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10813 Ack=11870 Win=64256 Len=0 TSval=445889438 TSecr=2156443954"
"3572","716.267134758","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 16295; Unit:   1, Func:   6: Write Single Register"
"3573","716.267336864","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 16295; Unit:   1, Func:   6: Write Single Register"
"3574","716.267864199","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 44487; Unit:   1, Func:   6: Write Single Register"
"3575","716.268055315","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 44487; Unit:   1, Func:   6: Write Single Register"
"3576","716.268467463","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 33409; Unit:   1, Func:   6: Write Single Register"
"3577","716.268632038","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 33409; Unit:   1, Func:   6: Write Single Register"
"3578","716.269062050","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 31228; Unit:   1, Func:   6: Write Single Register"
"3579","716.269177591","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 31228; Unit:   1, Func:   6: Write Single Register"
"3580","716.269765945","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 15763; Unit:   1, Func:   6: Write Single Register"
"3581","716.269900192","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 15763; Unit:   1, Func:   6: Write Single Register"
"3582","716.317780696","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=10873 Ack=11930 Win=64256 Len=0 TSval=445889489 TSecr=2156443957"
"3583","717.339206726","192.168.56.112","192.168.56.113","TCP","66","46532  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447720082 TSecr=2104083122"
"3584","717.339462936","192.168.56.113","192.168.56.112","TCP","66","502  >  46532 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104088137 TSecr=2447720082"
"3585","717.340392298","192.168.56.112","192.168.56.113","TCP","66","46532  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447720083 TSecr=2104088137"
